client_id,age,income,balance,nb_transactions_last_month,default_history,fraud_flag,churn_risk,customer_since,last_interaction,text_interaction
8929,38,59419.13,4273.52,91,0,0,0.855,2020-06-12,2025-11-28,Kid consider PM part drive prepare open agree fear realize happy church.
8930,37,32964.3,-888.94,44,0,0,0.751,2019-07-27,2025-11-08,Car detail wish course world chance deep.
8931,32,40711.18,-4081.4,37,0,1,0.456,2020-11-24,2025-11-12,Ok cause almost cold join catch season scientist condition despite language wind.
8932,68,40250.28,881.08,28,0,0,0.726,2016-03-12,2025-11-19,Any happen drive commercial hot manage gun collection this something religious side.
8933,79,52719.79,13705.45,114,0,0,0.072,2024-06-12,2025-11-19,With program threat season letter shake the soon admit.
8934,54,35900.37,8375.7,107,0,0,0.663,2024-09-20,2025-11-23,Everything president partner contain assume course film manager why rest once inside teach.
8935,23,37167.6,5599.27,78,0,0,0.008,2016-11-11,2025-11-19,Approach attorney especially experience attorney special throw and fire.
8936,43,44858.66,2802.03,7,0,0,0.048,2019-09-27,2025-11-23,Among house tough once project leave card I whatever sport or agency stage.
8937,25,54699.76,14305.31,63,0,0,0.757,2023-04-17,2025-11-20,Hot sister avoid book soldier especially arrive.
8938,21,59446.29,4791.6,86,0,0,0.478,2015-12-16,2025-11-12,Modern partner onto free never short money.
8939,38,37215.41,3774.48,106,0,0,0.06,2019-11-04,2025-11-12,Financial wind heavy best must case method because until authority movement next nation picture there.
8940,48,34636.58,-1459.26,72,0,0,0.482,2025-07-14,2025-11-08,Believe door public everyone end turn country trial.
8941,38,39806.11,-3155.2,50,0,0,0.063,2017-11-15,2025-11-23,Minute sit music room girl shake much create consumer.
8942,42,62025.65,10306.92,74,0,0,0.346,2016-11-01,2025-11-09,Particular admit just that floor road green program.
8943,32,53674.37,16431.64,5,0,0,0.157,2017-01-29,2025-11-23,Woman sort effort job physical local exactly great enjoy increase power put throw particularly we source.
8944,52,34803.56,9482.05,46,0,0,0.219,2023-05-11,2025-11-08,Same behind always firm fact deep question subject wife.
8945,66,17789.31,9415.84,48,0,0,0.196,2017-08-01,2025-11-26,Ahead major accept wrong partner may body produce baby.
8946,60,58604.53,16982.07,75,1,0,0.372,2019-11-19,2025-11-28,Tax go stock question story front I mention along sign hot scene attack know fight.
8947,58,60288.75,10504.23,119,0,0,0.108,2020-07-16,2025-11-22,Also at nice than eat finally look story show with care name use red.
8948,54,25336.25,7961.27,97,0,0,0.528,2020-05-25,2025-11-22,To pick more sea group better consumer.
8949,74,35321.96,10797.45,84,0,0,0.407,2018-01-22,2025-11-07,Adult relationship growth wife establish reach until usually speak himself care.
8950,59,55147.83,12514.43,31,0,0,0.84,2018-02-06,2025-11-15,Lawyer close four rock factor in reduce recognize safe life wonder family type.
8951,64,47786.99,10547.41,53,0,0,0.826,2017-10-18,2025-11-03,See oil accept wife lose next around section wall eat only left task indicate.
8952,78,12085.31,5571.94,35,0,0,0.824,2018-08-06,2025-11-26,Free enjoy American hard listen nice wind ago.
8953,31,25079.47,10032.53,88,0,0,0.47,2017-03-26,2025-11-19,Finally staff ball letter trial usually improve bank.
8954,70,,4535.23,98,0,0,0.291,2025-01-19,2025-11-18,Author admit help my himself just or three high try quite probably condition.
8955,51,45738.12,7844.91,97,0,0,0.415,2022-04-17,2025-11-22,Every difference quickly crime minute rise six yard.
8956,41,51990.16,9986.31,18,1,0,0.687,2019-07-07,2025-11-08,Including condition scene sure give training hold statement fact reality soldier say heavy everybody.
8957,37,53708.51,17194.06,36,0,0,0.53,2019-06-27,2025-11-26,She compare career imagine and sing mouth trial peace.
8958,47,45625.62,10193.41,16,0,0,0.624,2019-04-06,2025-11-01,Right drug country group ball rather certain.
8959,24,48305.68,8082.05,79,0,0,0.694,2021-07-07,2025-11-05,Window air recognize manage enough option check responsibility ten myself.
8960,53,33456.19,5997.69,15,0,1,0.918,2025-04-26,2025-11-14,Yard ready thing church wife let kid should responsibility weight create leg notice cut ago interview.
8961,55,43713.67,5079.97,57,0,0,0.944,2020-06-29,2025-11-08,Job tough detail anything least most his just sure movement worry home of kitchen region beautiful.
8962,69,46701.98,6066.28,43,0,0,0.84,2016-06-20,2025-11-18,Catch kitchen discuss around listen exist other politics activity minute.
8963,32,67589.35,8201.03,67,0,0,0.065,2018-11-28,2025-11-15,Left baby opportunity approach team Republican finally stand hospital must idea.
8964,63,29631.21,12579.16,48,0,0,0.979,2024-08-11,2025-11-06,Amount including fill hotel between writer before eight answer task.
8965,40,52857.7,1628.29,93,0,0,0.704,2021-12-22,2025-11-24,Affect decision here three information investment industry run size someone might usually put long adult.
8966,29,40266.67,11830.55,50,0,0,0.693,2024-05-16,2025-11-07,Free capital score area item meeting magazine.
8967,61,53170.37,5173.76,97,0,0,0.023,2025-02-05,2025-11-19,Employee simply poor political build whose election reality life learn produce politics food involve drug.
8968,32,40194.49,4494.78,4,1,0,0.479,2023-06-24,2025-11-12,Heart computer cost on rich against music floor.
8969,66,59661.08,10553.52,96,0,0,0.626,2022-12-01,2025-11-15,Lay position mean identify state view best late how professor present.
8970,38,30861.83,6124.58,57,0,0,0.279,2024-03-22,2025-11-20,Right police do analysis ability culture hard whatever name table ok with support as this.
8971,32,44133.24,10382.16,45,0,1,0.083,2024-05-16,2025-11-04,Environmental real situation ten memory however party never.
8972,31,48590.56,9940.51,54,0,0,0.532,2016-11-16,2025-11-15,Heavy civil join newspaper well positive between evening good everything activity center drive marriage.
8973,59,31780.17,12028.94,72,0,0,0.446,2025-10-12,2025-11-14,Meeting how eye budget box style ok together fill scientist case.
8974,32,46569.69,14592.01,16,0,0,0.044,2017-10-05,2025-11-22,Dog speak describe finally style course daughter responsibility million board side car.
8975,80,57103.82,-600.07,11,0,0,0.519,2022-10-25,2025-11-04,Sometimes right threat thought general water build whose right rich long Mrs eat.
8976,44,40993.22,9022.2,23,0,0,0.108,2018-07-06,2025-11-05,Economic rather police coach become consumer charge.
8977,70,53257.28,4301.19,55,0,0,0.425,2019-03-05,2025-11-22,Best poor key much close but sign court approach American feel.
8978,69,31885.49,10090.16,54,0,0,0.27,2019-06-29,2025-11-12,Economy material yet yourself physical I change.
8979,80,25553.3,972.28,115,0,0,0.97,2022-08-29,2025-11-12,Size parent charge cup together option resource your purpose.
8980,70,52432.13,8255.11,75,0,0,0.035,2025-11-05,2025-10-30,Himself forget risk form order smile member join help employee else easy another good.
8981,74,33612.22,-1410.33,78,0,0,0.56,2023-10-12,2025-11-10,Right from available base short author become easy rock century join face low stand financial between.
8982,69,16849.21,8217.31,15,0,0,0.152,2017-02-01,2025-11-15,Find identify may one for tonight east another require window start interest.
8983,60,30596.26,8027.93,86,0,0,0.319,2023-05-27,2025-11-11,Ever improve area case network second light reality news change week within.
8984,24,62213.68,4637.25,81,0,0,0.184,2020-11-29,2025-11-24,Stand respond tell mother collection myself seek care Mrs buy draw Republican personal maybe while western.
8985,59,57904.0,6030.62,21,0,0,0.995,2019-03-05,2025-11-03,Challenge market daughter would your record manager owner.
8986,21,25193.7,6150.79,109,1,0,0.032,2016-12-09,2025-10-31,Country war personal thing event forward community already source point window house speech officer sort.
8987,22,20074.73,252.01,43,0,0,0.541,2020-01-20,2025-10-31,Season foot back every give mean understand big ask left risk.
8988,58,35861.46,1517.74,94,0,0,0.608,2016-05-08,2025-11-16,Home apply us rate fall gas relationship community boy put bad.
8989,21,57606.89,8940.73,42,0,0,0.772,2018-06-22,2025-11-14,Morning bit out to add site stuff once field play store manage possible herself myself.
8990,19,39064.0,13340.73,78,0,0,0.626,2022-11-25,2025-11-14,Look sort describe then also senior pick never report child appear against camera health lay when.
8991,84,39188.92,,116,0,0,0.231,2025-04-30,2025-11-12,Tax about source what far box none road.
8992,38,32788.01,-2144.73,20,0,0,0.598,2022-09-20,2025-11-20,Country institution situation mention hold let win.
8993,60,37927.19,14200.09,7,0,0,0.975,2018-01-31,2025-11-11,Middle first plant still tonight record almost be coach kitchen single standard thank.
8994,26,54711.12,14505.09,48,0,0,0.848,2025-04-13,2025-11-08,Coach market show eight rock owner account billion crime since line allow tree natural affect.
8995,45,43278.86,4265.0,103,0,0,0.453,2023-09-04,2025-11-08,Improve prevent case either pattern natural fact major pretty garden right understand policy nothing.
8996,43,38972.06,4361.29,99,0,0,0.477,2022-10-13,2025-11-22,Benefit area write wall task Republican yet walk receive subject throughout we do board bit forget.
8997,20,51760.35,5411.61,105,0,0,0.133,2021-05-19,2025-11-23,Tend education line law PM word toward Congress shoulder.
8998,66,43073.9,9658.72,101,0,0,0.57,2024-06-07,2025-11-17,Air describe west third size water reason interesting later door all daughter morning reveal consumer.
8999,34,56253.48,6482.72,5,0,0,0.28,2023-05-12,2025-11-17,Travel college score would no direction seven couple great result seat election lay subject.
9000,80,31799.81,9945.57,80,0,0,0.108,2023-12-07,2025-11-17,Out show rather our best learn someone democratic certainly me.
9001,72,46081.05,1488.55,103,0,0,0.474,2019-03-12,2025-11-15,Teach child choice trouble remain cover actually nor indicate specific store.
9002,40,55313.57,2641.22,108,0,0,0.045,2016-01-15,2025-11-15,Example series accept speech significant be degree couple mouth.
9003,51,65300.56,3622.01,46,0,0,0.12,2018-07-08,2025-11-13,Visit nation meeting behavior eight forget reason hope three during quite choose official campaign series.
9004,32,25595.23,,35,0,0,0.219,2023-10-30,2025-11-13,Leader story degree consumer your bag mother note end tax expect however.
9005,64,39394.17,10136.89,91,1,0,0.991,2021-05-24,2025-11-01,Thought century care kitchen so painting pick.
9006,20,22261.05,9228.79,110,0,0,0.808,2018-01-20,2025-11-10,Cell special professional pay discussion car since method.
9007,45,27452.99,11291.73,22,0,0,0.542,2022-06-04,2025-11-06,You scene business board bank side mention group teach article determine seven.
9008,20,42277.74,13408.26,30,0,0,0.233,2024-12-10,2025-11-12,Bit space product increase word certain forward thought majority buy wait rich check degree.
9009,21,11595.47,9971.81,109,0,0,0.519,2025-01-18,2025-11-04,Just available cultural talk record officer defense provide way goal.
9010,48,48290.07,-911.22,74,0,0,0.649,2022-11-07,2025-11-10,Bank listen represent career it project reality particularly generation clear hit rise.
9011,62,50357.57,5910.74,61,0,0,0.005,2018-07-21,2025-11-10,Must benefit be future certainly theory determine if poor.
9012,76,40853.81,6585.44,83,0,0,0.988,2025-02-07,2025-11-24,Court matter teach degree stay bag trade.
9013,62,29394.05,9289.3,95,0,0,0.627,2024-11-27,2025-11-01,Great western cut fine standard follow size memory individual simply true.
9014,54,38341.25,3282.26,80,0,0,0.988,2020-03-15,2025-11-20,Rather play eye business look job me Republican actually probably guy camera.
9015,82,73749.42,15399.91,56,0,0,0.469,2017-03-21,2025-11-17,Poor everything big summer guess floor per news main and between may notice.
9016,26,34194.38,5993.27,105,0,0,0.624,2020-06-11,2025-11-22,Speak how ever general help nation year agency.
9017,34,30182.04,6346.07,101,0,0,0.461,2018-11-25,2025-11-24,Remain decade spend for far cell general live.
9018,82,,7022.15,69,0,0,0.009,2018-05-02,2025-11-22,Might professional reduce close group half benefit least everyone trouble indicate better piece answer recently.
9019,20,57658.24,5422.57,64,0,0,0.85,2019-10-18,2025-11-15,Beautiful production natural interview somebody main own south return health book affect series stage.
9020,43,23396.87,-676.12,36,0,0,0.449,2025-07-17,2025-11-04,Street second sport money along until somebody through small.
9021,70,43323.28,14205.42,67,0,0,0.471,2022-03-16,2025-11-28,Blue federal position usually order hope four here agency few office visit difficult college between.
9022,48,73600.18,4826.43,94,0,0,0.36,2025-08-13,2025-11-12,Traditional hard police interest your seven property authority know.
9023,43,47539.74,11149.18,74,0,0,0.433,2021-09-09,2025-11-20,Number teacher manager spend itself minute Mrs near again push movement.
9024,40,47372.83,5873.14,16,0,0,0.726,2018-06-24,2025-11-04,Score figure hold way those thank study level born head choice wide the mean.
9025,47,37113.15,4854.36,6,0,0,0.701,2016-12-01,2025-11-09,Network compare record course take manager baby energy.
9026,27,46707.16,1775.2,51,0,0,0.808,2018-11-25,2025-11-27,Thing audience piece father arrive season good others along blood article probably realize modern amount.
9027,81,43135.16,,34,0,0,0.975,2025-01-07,2025-11-04,Mr most seek story middle road significant position four friend bed today.
9028,39,50104.92,5773.33,1,1,0,0.391,2018-06-06,2025-10-31,That evening fast environment that name chair majority hit at simple assume several yet believe.
9029,32,5752.39,5561.49,39,0,0,0.339,2022-03-30,2025-11-18,Author similar after network book probably join machine team station spend just hit least go community.
9030,73,47692.57,15181.11,36,0,0,0.494,2020-05-04,2025-11-18,Describe process something almost yourself although situation close range man heart rate answer.
9031,37,48502.03,8358.91,56,0,1,0.154,2023-09-24,2025-11-01,Drive realize somebody office whole where finish change modern together yet.
9032,64,80210.09,13707.7,100,0,0,0.758,2020-05-23,2025-11-26,Visit idea wall about sort vote stage democratic.
9033,70,41935.77,490.55,9,0,0,0.581,2021-04-20,2025-11-24,Lot increase article green name share add fine plant yourself glass use career pressure wonder light.
